t_s,protocol,eps_mod_pct,sigma_on
13.127709,short_100ms,1.221850,0
13.132878,short_100ms,1.221219,0
13.138046,short_100ms,1.220588,0
13.143214,short_100ms,1.219957,0
13.148383,short_100ms,1.219327,0
13.153551,short_100ms,1.218697,0
13.158720,short_100ms,1.218067,0
13.163888,short_100ms,1.217438,0
13.169056,short_100ms,1.216809,0
13.174225,short_100ms,1.216180,0
13.179393,short_100ms,1.215552,0
13.184562,short_100ms,1.214924,0
13.189730,short_100ms,1.214296,0
13.194898,short_100ms,1.213668,0
13.200067,short_100ms,1.213041,0
13.205235,short_100ms,1.212415,0
13.210403,short_100ms,1.211788,0
13.215572,short_100ms,1.211162,0
13.220740,short_100ms,1.210536,0
13.225909,short_100ms,1.209911,0
13.231077,short_100ms,1.209285,0
13.236245,short_100ms,1.208661,0
13.241414,short_100ms,1.208036,0
13.246582,short_100ms,1.207412,0
13.251751,short_100ms,1.206788,0
13.256919,short_100ms,1.206164,0
13.262087,short_100ms,1.205541,0
13.267256,short_100ms,1.204918,0
13.272424,short_100ms,1.204296,0
13.277593,short_100ms,1.203673,0
13.282761,short_100ms,1.203052,0
13.287929,short_100ms,1.202430,0
13.293098,short_100ms,1.201809,0
13.298266,short_100ms,1.201188,0
13.303434,short_100ms,1.200567,0
13.308603,short_100ms,1.199947,0
13.313771,short_100ms,1.199327,0
13.318940,short_100ms,1.198707,0
13.324108,short_100ms,1.198088,0
13.329276,short_100ms,1.197468,0
13.334445,short_100ms,1.196850,0
13.339613,short_100ms,1.196231,0
13.344782,short_100ms,1.195613,0
13.349950,short_100ms,1.194995,0
13.355118,short_100ms,1.194378,0
13.360287,short_100ms,1.193761,0
13.365455,short_100ms,1.193144,0
13.370624,short_100ms,1.192528,0
13.375792,short_100ms,1.191911,0
13.380960,short_100ms,1.191295,0
13.386129,short_100ms,1.190680,0
13.391297,short_100ms,1.190065,0
13.396465,short_100ms,1.189450,0
13.401634,short_100ms,1.188835,0
13.406802,short_100ms,1.188221,0
13.411971,short_100ms,1.187607,0
13.417139,short_100ms,1.186993,0
13.422307,short_100ms,1.186380,0
13.427476,short_100ms,1.185767,0
13.432644,short_100ms,1.185154,0
13.437813,short_100ms,1.184542,0
13.442981,short_100ms,1.183930,0
13.448149,short_100ms,1.183318,0
13.453318,short_100ms,1.182707,0
13.458486,short_100ms,1.182096,0
13.463655,short_100ms,1.181485,0
13.468823,short_100ms,1.180874,0
13.473991,short_100ms,1.180264,0
13.479160,short_100ms,1.179654,0
13.484328,short_100ms,1.179045,0
13.489496,short_100ms,1.178436,0
13.494665,short_100ms,1.177827,0
13.499833,short_100ms,1.177218,0
13.505002,short_100ms,1.176610,0
13.510170,short_100ms,1.176002,0
13.515338,short_100ms,1.175394,0
13.520507,short_100ms,1.174787,0
13.525675,short_100ms,1.174180,0
13.530844,short_100ms,1.173573,0
13.536012,short_100ms,1.172967,0
13.541180,short_100ms,1.172361,0
13.546349,short_100ms,1.171755,0
13.551517,short_100ms,1.171149,0
13.556686,short_100ms,1.170544,0
13.561854,short_100ms,1.169939,0
13.567022,short_100ms,1.169335,0
13.572191,short_100ms,1.168731,0
13.577359,short_100ms,1.168127,0
13.582528,short_100ms,1.167523,0
13.587696,short_100ms,1.166920,0
13.592864,short_100ms,1.166317,0
13.598033,short_100ms,1.165714,0
13.603201,short_100ms,1.165112,0
13.608369,short_100ms,1.164510,0
13.613538,short_100ms,1.163908,0
13.618706,short_100ms,1.163307,0
13.623875,short_100ms,1.162706,0
13.629043,short_100ms,1.162105,0
13.634211,short_100ms,1.161505,0
13.639380,short_100ms,1.160904,0
13.644548,short_100ms,1.160305,0
13.649717,short_100ms,1.159705,0
13.654885,short_100ms,1.159106,0
13.660053,short_100ms,1.158507,0
13.665222,short_100ms,1.157908,0
13.670390,short_100ms,1.157310,0
13.675559,short_100ms,1.156712,0
13.680727,short_100ms,1.156114,0
13.685895,short_100ms,1.155517,0
13.691064,short_100ms,1.154920,0
13.696232,short_100ms,1.154323,0
13.701400,short_100ms,1.153727,0
13.706569,short_100ms,1.153131,0
13.711737,short_100ms,1.152535,0
13.716906,short_100ms,1.151939,0
13.722074,short_100ms,1.151344,0
13.727242,short_100ms,1.150749,0
13.732411,short_100ms,1.150155,0
13.737579,short_100ms,1.149560,0
13.742748,short_100ms,1.148966,0
13.747916,short_100ms,1.148373,0
13.753084,short_100ms,1.147779,0
13.758253,short_100ms,1.147186,0
13.763421,short_100ms,1.146593,0
13.768590,short_100ms,1.146001,0
13.773758,short_100ms,1.145409,0
13.778926,short_100ms,1.144817,0
13.784095,short_100ms,1.144225,0
13.789263,short_100ms,1.143634,0
13.794431,short_100ms,1.143043,0
13.799600,short_100ms,1.142453,0
13.804768,short_100ms,1.141862,0
13.809937,short_100ms,1.141272,0
13.815105,short_100ms,1.140683,0
13.820273,short_100ms,1.140093,0
13.825442,short_100ms,1.139504,0
13.830610,short_100ms,1.138915,0
13.835779,short_100ms,1.138327,0
13.840947,short_100ms,1.137739,0
13.846115,short_100ms,1.137151,0
13.851284,short_100ms,1.136563,0
13.856452,short_100ms,1.135976,0
13.861621,short_100ms,1.135389,0
13.866789,short_100ms,1.134802,0
13.871957,short_100ms,1.134216,0
13.877126,short_100ms,1.133630,0
13.882294,short_100ms,1.133044,0
13.887462,short_100ms,1.132459,0
13.892631,short_100ms,1.131874,0
13.897799,short_100ms,1.131289,0
13.902968,short_100ms,1.130704,0
13.908136,short_100ms,1.130120,0
13.913304,short_100ms,1.129536,0
13.918473,short_100ms,1.128952,0
13.923641,short_100ms,1.128369,0
13.928810,short_100ms,1.127786,0
13.933978,short_100ms,1.127203,0
13.939146,short_100ms,1.126621,0
13.944315,short_100ms,1.126039,0
13.949483,short_100ms,1.125457,0
13.954652,short_100ms,1.124875,0
13.959820,short_100ms,1.124294,0
13.964988,short_100ms,1.123713,0
13.970157,short_100ms,1.123133,0
13.975325,short_100ms,1.122552,0
13.980493,short_100ms,1.121972,0
13.985662,short_100ms,1.121392,0
13.990830,short_100ms,1.120813,0
13.995999,short_100ms,1.120234,0
14.001167,short_100ms,1.119655,0
14.006335,short_100ms,1.119077,0
14.011504,short_100ms,1.118498,0
14.016672,short_100ms,1.117920,0
14.021841,short_100ms,1.117343,0
14.027009,short_100ms,1.116765,0
14.032177,short_100ms,1.116188,0
14.037346,short_100ms,1.115612,0
14.042514,short_100ms,1.115035,0
14.047683,short_100ms,1.114459,0
14.052851,short_100ms,1.113883,0
14.058019,short_100ms,1.113308,0
14.063188,short_100ms,1.112732,0
14.068356,short_100ms,1.112157,0
14.073525,short_100ms,1.111583,0
14.078693,short_100ms,1.111008,0
14.083861,short_100ms,1.110434,0
14.089030,short_100ms,1.109861,0
14.094198,short_100ms,1.109287,0
14.099366,short_100ms,1.108714,0
14.104535,short_100ms,1.108141,0
14.109703,short_100ms,1.107568,0
14.114872,short_100ms,1.106996,0
14.120040,short_100ms,1.106424,0
14.125208,short_100ms,1.105852,0
14.130377,short_100ms,1.105281,0
14.135545,short_100ms,1.104710,0
14.140714,short_100ms,1.104139,0
14.145882,short_100ms,1.103569,0
14.151050,short_100ms,1.102998,0
14.156219,short_100ms,1.102429,0
14.161387,short_100ms,1.101859,0
14.166556,short_100ms,1.101290,0
14.171724,short_100ms,1.100721,0
14.176892,short_100ms,1.100152,0
14.182061,short_100ms,1.099583,0
14.187229,short_100ms,1.099015,0
14.192397,short_100ms,1.098447,0
14.197566,short_100ms,1.097880,0
14.202734,short_100ms,1.097312,0
14.207903,short_100ms,1.096745,0
14.213071,short_100ms,1.096179,0
14.218239,short_100ms,1.095612,0
14.223408,short_100ms,1.095046,0
14.228576,short_100ms,1.094480,0
14.233745,short_100ms,1.093915,0
14.238913,short_100ms,1.093350,0
14.244081,short_100ms,1.092785,0
14.249250,short_100ms,1.092220,0
14.254418,short_100ms,1.091656,0
14.259587,short_100ms,1.091092,0
14.264755,short_100ms,1.090528,0
14.269923,short_100ms,1.089964,0
14.275092,short_100ms,1.089401,0
14.280260,short_100ms,1.088838,0
14.285428,short_100ms,1.088276,0
14.290597,short_100ms,1.087713,0
14.295765,short_100ms,1.087151,0
14.300934,short_100ms,1.086590,0
14.306102,short_100ms,1.086028,0
14.311270,short_100ms,1.085467,0
14.316439,short_100ms,1.084906,0
14.321607,short_100ms,1.084346,0
14.326776,short_100ms,1.083785,0
14.331944,short_100ms,1.083225,0
14.337112,short_100ms,1.082666,0
14.342281,short_100ms,1.082106,0
14.347449,short_100ms,1.081547,0
14.352618,short_100ms,1.080988,0
14.357786,short_100ms,1.080430,0
14.362954,short_100ms,1.079871,0
14.368123,short_100ms,1.079313,0
14.373291,short_100ms,1.078756,0
14.378459,short_100ms,1.078198,0
14.383628,short_100ms,1.077641,0
14.388796,short_100ms,1.077084,0
14.393965,short_100ms,1.076528,0
14.399133,short_100ms,1.075972,0
14.404301,short_100ms,1.075416,0
14.409470,short_100ms,1.074860,0
14.414638,short_100ms,1.074305,0
14.419807,short_100ms,1.073749,0
14.424975,short_100ms,1.073195,0
14.430143,short_100ms,1.072640,0
14.435312,short_100ms,1.072086,0
14.440480,short_100ms,1.071532,0
14.445649,short_100ms,1.070978,0
14.450817,short_100ms,1.070425,0
14.455985,short_100ms,1.069872,0
14.461154,short_100ms,1.069319,0
14.466322,short_100ms,1.068766,0
14.471490,short_100ms,1.068214,0
14.476659,short_100ms,1.067662,0
14.481827,short_100ms,1.067111,0
14.486996,short_100ms,1.066559,0
14.492164,short_100ms,1.066008,0
14.497332,short_100ms,1.065457,0
14.502501,short_100ms,1.064907,0
14.507669,short_100ms,1.064357,0
14.512838,short_100ms,1.063807,0
14.518006,short_100ms,1.063257,0
14.523174,short_100ms,1.062708,0
14.528343,short_100ms,1.062158,0
14.533511,short_100ms,1.061610,0
14.538680,short_100ms,1.061061,0
14.543848,short_100ms,1.060513,0
14.549016,short_100ms,1.059965,0
14.554185,short_100ms,1.059417,0
14.559353,short_100ms,1.058870,0
14.564522,short_100ms,1.058323,0
14.569690,short_100ms,1.057776,0
14.574858,short_100ms,1.057229,0
14.580027,short_100ms,1.056683,0
14.585195,short_100ms,1.056137,0
14.590363,short_100ms,1.055591,0
14.595532,short_100ms,1.055046,0
14.600700,short_100ms,1.054501,0
14.605869,short_100ms,1.053956,0
14.611037,short_100ms,1.053411,0
14.616205,short_100ms,1.052867,0
14.621374,short_100ms,1.052323,0
14.626542,short_100ms,1.051779,0
14.631711,short_100ms,1.051236,0
14.636879,short_100ms,1.050692,0
14.642047,short_100ms,1.050150,0
14.647216,short_100ms,1.049607,0
14.652384,short_100ms,1.049065,0
14.657553,short_100ms,1.048523,0
14.662721,short_100ms,1.047981,0
14.667889,short_100ms,1.047439,0
14.673058,short_100ms,1.046898,0
14.678226,short_100ms,1.046357,0
14.683394,short_100ms,1.045816,0
14.688563,short_100ms,1.045276,0
14.693731,short_100ms,1.044736,0
14.698900,short_100ms,1.044196,0
14.704068,short_100ms,1.043657,0
14.709236,short_100ms,1.043117,0
14.714405,short_100ms,1.042578,0
14.719573,short_100ms,1.042040,0
14.724742,short_100ms,1.041501,0
14.729910,short_100ms,1.040963,0
14.735078,short_100ms,1.040425,0
14.740247,short_100ms,1.039888,0
14.745415,short_100ms,1.039350,0
14.750584,short_100ms,1.038813,0
14.755752,short_100ms,1.038277,0
14.760920,short_100ms,1.037740,0
14.766089,short_100ms,1.037204,0
14.771257,short_100ms,1.036668,0
14.776425,short_100ms,1.036132,0
14.781594,short_100ms,1.035597,0
14.786762,short_100ms,1.035062,0
14.791931,short_100ms,1.034527,0
14.797099,short_100ms,1.033992,0
14.802267,short_100ms,1.033458,0
14.807436,short_100ms,1.032924,0
14.812604,short_100ms,1.032390,0
14.817773,short_100ms,1.031857,0
14.822941,short_100ms,1.031324,0
14.828109,short_100ms,1.030791,0
14.833278,short_100ms,1.030258,0
14.838446,short_100ms,1.029726,0
14.843615,short_100ms,1.029194,0
14.848783,short_100ms,1.028662,0
14.853951,short_100ms,1.028131,0
14.859120,short_100ms,1.027599,0
14.864288,short_100ms,1.027068,0
14.869456,short_100ms,1.026538,0
14.874625,short_100ms,1.026007,0
14.879793,short_100ms,1.025477,0
14.884962,short_100ms,1.024947,0
14.890130,short_100ms,1.024418,0
14.895298,short_100ms,1.023888,0
14.900467,short_100ms,1.023359,0
14.905635,short_100ms,1.022831,0
14.910804,short_100ms,1.022302,0
14.915972,short_100ms,1.021774,0
14.921140,short_100ms,1.021246,0
14.926309,short_100ms,1.020718,0
14.931477,short_100ms,1.020191,0
14.936646,short_100ms,1.019664,0
14.941814,short_100ms,1.019137,0
14.946982,short_100ms,1.018610,0
14.952151,short_100ms,1.018084,0
14.957319,short_100ms,1.017558,0
14.962487,short_100ms,1.017032,0
14.967656,short_100ms,1.016507,0
14.972824,short_100ms,1.015981,0
14.977993,short_100ms,1.015456,0
14.983161,short_100ms,1.014932,0
14.988329,short_100ms,1.014407,0
14.993498,short_100ms,1.013883,0
14.998666,short_100ms,1.013359,0
15.003835,short_100ms,1.012836,0
15.009003,short_100ms,1.012312,0
15.014171,short_100ms,1.011789,0
15.019340,short_100ms,1.011266,0
15.024508,short_100ms,1.010744,0
15.029677,short_100ms,1.010222,0
15.034845,short_100ms,1.009700,0
15.040013,short_100ms,1.009178,0
15.045182,short_100ms,1.008656,0
15.050350,short_100ms,1.008135,0
15.055519,short_100ms,1.007614,0
15.060687,short_100ms,1.007094,0
15.065855,short_100ms,1.006573,0
15.071024,short_100ms,1.006053,0
15.076192,short_100ms,1.005533,0
15.081360,short_100ms,1.005014,0
15.086529,short_100ms,1.004495,0
15.091697,short_100ms,1.003976,0
15.096866,short_100ms,1.003457,0
15.102034,short_100ms,1.002938,0
15.107202,short_100ms,1.002420,0
15.112371,short_100ms,1.001902,0
15.117539,short_100ms,1.001384,0
15.122708,short_100ms,1.000867,0
15.127876,short_100ms,1.000350,0
15.133044,short_100ms,0.999833,0
15.138213,short_100ms,0.999316,0
15.143381,short_100ms,0.998800,0
15.148550,short_100ms,0.998284,0
15.153718,short_100ms,0.997768,0
15.158886,short_100ms,0.997253,0
15.164055,short_100ms,0.996737,0
15.169223,short_100ms,0.996222,0
15.174391,short_100ms,0.995707,0
15.179560,short_100ms,0.995193,0
15.184728,short_100ms,0.994679,0
15.189897,short_100ms,0.994165,0
15.195065,short_100ms,0.993651,0
15.200233,short_100ms,0.993138,0
15.205402,short_100ms,0.992625,0
15.210570,short_100ms,0.992112,0
15.215739,short_100ms,0.991599,0
15.220907,short_100ms,0.991087,0
15.226075,short_100ms,0.990575,0
15.231244,short_100ms,0.990063,0
15.236412,short_100ms,0.989551,0
15.241581,short_100ms,0.989040,0
15.246749,short_100ms,0.988529,0
15.251917,short_100ms,0.988018,0
15.257086,short_100ms,0.987507,0
15.262254,short_100ms,0.986997,0
15.267422,short_100ms,0.986487,0
15.272591,short_100ms,0.985978,0
15.277759,short_100ms,0.985468,0
15.282928,short_100ms,0.984959,0
15.288096,short_100ms,0.984450,0
15.293264,short_100ms,0.983941,0
15.298433,short_100ms,0.983433,0
15.303601,short_100ms,0.982925,0
15.308770,short_100ms,0.982417,0
15.313938,short_100ms,0.981909,0
15.319106,short_100ms,0.981402,0
15.324275,short_100ms,0.980895,0
15.329443,short_100ms,0.980388,0
15.334612,short_100ms,0.979881,0
15.339780,short_100ms,0.979375,0
15.344948,short_100ms,0.978869,0
15.350117,short_100ms,0.978363,0
15.355285,short_100ms,0.977858,0
15.360453,short_100ms,0.977352,0
15.365622,short_100ms,0.976847,0
15.370790,short_100ms,0.976343,0
15.375959,short_100ms,0.975838,0
15.381127,short_100ms,0.975334,0
15.386295,short_100ms,0.974830,0
15.391464,short_100ms,0.974326,0
15.396632,short_100ms,0.973823,0
15.401801,short_100ms,0.973320,0
15.406969,short_100ms,0.972817,0
15.412137,short_100ms,0.972314,0
15.417306,short_100ms,0.971812,0
15.422474,short_100ms,0.971310,0
15.427643,short_100ms,0.970808,0
15.432811,short_100ms,0.970306,0
15.437979,short_100ms,0.969805,0
15.443148,short_100ms,0.969304,0
15.448316,short_100ms,0.968803,0
15.453484,short_100ms,0.968302,0
15.458653,short_100ms,0.967802,0
15.463821,short_100ms,0.967302,0
15.468990,short_100ms,0.966802,0
15.474158,short_100ms,0.966302,0
15.479326,short_100ms,0.965803,0
15.484495,short_100ms,0.965304,0
15.489663,short_100ms,0.964805,0
15.494832,short_100ms,0.964307,0
15.500000,short_100ms,0.963809,0
0.000000,long_2s,0.000000,1
0.013671,long_2s,0.513400,1
0.027342,long_2s,0.971014,1
0.041014,long_2s,1.379957,1
0.054685,long_2s,1.746435,1
0.068356,long_2s,2.075861,1
0.082027,long_2s,2.372955,1
0.095699,long_2s,2.641836,1
0.109370,long_2s,2.886095,1
0.123041,long_2s,3.108866,1
0.136712,long_2s,3.312880,1
0.150383,long_2s,3.500521,1
0.164055,long_2s,3.673869,1
0.177726,long_2s,3.834735,1
0.191397,long_2s,3.984703,1
0.205068,long_2s,4.125150,1
0.218740,long_2s,4.257282,1
0.232411,long_2s,4.382146,1
0.246082,long_2s,4.500659,1
0.259753,long_2s,4.613619,1
0.273424,long_2s,4.721722,1
0.287096,long_2s,4.825576,1
0.300767,long_2s,4.925710,1
0.314438,long_2s,5.022588,1
0.328109,long_2s,5.116612,1
0.341781,long_2s,5.208134,1
0.355452,long_2s,5.297460,1
0.369123,long_2s,5.384858,1
0.382794,long_2s,5.470562,1
0.396465,long_2s,5.554774,1
0.410137,long_2s,5.637674,1
0.423808,long_2s,5.719415,1
0.437479,long_2s,5.800132,1
0.451150,long_2s,5.879944,1
0.464822,long_2s,5.958954,1
0.478493,long_2s,6.037250,1
0.492164,long_2s,6.114912,1
0.505835,long_2s,6.192008,1
0.519507,long_2s,6.268597,1
0.533178,long_2s,6.344731,1
0.546849,long_2s,6.420456,1
0.560520,long_2s,6.495811,1
0.574191,long_2s,6.570831,1
0.587863,long_2s,6.645545,1
0.601534,long_2s,6.719981,1
0.615205,long_2s,6.794161,1
0.628876,long_2s,6.868105,1
0.642548,long_2s,6.941831,1
0.656219,long_2s,7.015354,1
0.669890,long_2s,7.088687,1
0.683561,long_2s,7.161842,1
0.697232,long_2s,7.234830,1
0.710904,long_2s,7.307658,1
0.724575,long_2s,7.380335,1
0.738246,long_2s,7.452868,1
0.751917,long_2s,7.525263,1
0.765589,long_2s,7.597524,1
0.779260,long_2s,7.669657,1
0.792931,long_2s,7.741665,1
0.806602,long_2s,7.813552,1
0.820273,long_2s,7.885321,1
0.833945,long_2s,7.956975,1
0.847616,long_2s,8.028515,1
0.861287,long_2s,8.099945,1
0.874958,long_2s,8.171266,1
0.888630,long_2s,8.242479,1
0.902301,long_2s,8.313586,1
0.915972,long_2s,8.384589,1
0.929643,long_2s,8.455487,1
0.943314,long_2s,8.526284,1
0.956986,long_2s,8.596978,1
0.970657,long_2s,8.667571,1
0.984328,long_2s,8.738064,1
0.997999,long_2s,8.808458,1
1.011671,long_2s,8.878752,1
1.025342,long_2s,8.948948,1
1.039013,long_2s,9.019046,1
1.052684,long_2s,9.089046,1
1.066355,long_2s,9.158948,1
1.080027,long_2s,9.228754,1
1.093698,long_2s,9.298463,1
1.107369,long_2s,9.368075,1
1.121040,long_2s,9.437592,1
1.134712,long_2s,9.507013,1
1.148383,long_2s,9.576338,1
1.162054,long_2s,9.645568,1
1.175725,long_2s,9.714702,1
1.189396,long_2s,9.783742,1
1.203068,long_2s,9.852687,1
1.216739,long_2s,9.921537,1
1.230410,long_2s,9.990293,1
1.244081,long_2s,10.058955,1
1.257753,long_2s,10.127522,1
1.271424,long_2s,10.195996,1
1.285095,long_2s,10.264376,1
1.298766,long_2s,10.332663,1
1.312437,long_2s,10.400856,1
1.326109,long_2s,10.468955,1
1.339780,long_2s,10.536962,1
1.353451,long_2s,10.604876,1
1.367122,long_2s,10.672696,1
1.380794,long_2s,10.740424,1
1.394465,long_2s,10.808060,1
1.408136,long_2s,10.875603,1
1.421807,long_2s,10.943053,1
1.435478,long_2s,11.010412,1
1.449150,long_2s,11.077678,1
1.462821,long_2s,11.144852,1
1.476492,long_2s,11.211935,1
1.490163,long_2s,11.278926,1
1.503835,long_2s,11.345825,1
1.517506,long_2s,11.412633,1
1.531177,long_2s,11.479350,1
1.544848,long_2s,11.545976,1
1.558520,long_2s,11.612510,1
1.572191,long_2s,11.678954,1
1.585862,long_2s,11.745306,1
1.599533,long_2s,11.811569,1
1.613204,long_2s,11.877740,1
1.626876,long_2s,11.943821,1
1.640547,long_2s,12.009812,1
1.654218,long_2s,12.075713,1
1.667889,long_2s,12.141524,1
1.681561,long_2s,12.207245,1
1.695232,long_2s,12.272876,1
1.708903,long_2s,12.338417,1
1.722574,long_2s,12.403869,1
1.736245,long_2s,12.469231,1
1.749917,long_2s,12.534504,1
1.763588,long_2s,12.599688,1
1.777259,long_2s,12.664783,1
1.790930,long_2s,12.729789,1
1.804602,long_2s,12.794706,1
1.818273,long_2s,12.859535,1
1.831944,long_2s,12.924274,1
1.845615,long_2s,12.988926,1
1.859286,long_2s,13.053489,1
1.872958,long_2s,13.117964,1
1.886629,long_2s,13.182351,1
1.900300,long_2s,13.246649,1
1.913971,long_2s,13.310860,1
1.927643,long_2s,13.374984,1
1.941314,long_2s,13.439019,1
1.954985,long_2s,13.502967,1
1.968656,long_2s,13.566828,1
1.982327,long_2s,13.630602,1
1.995999,long_2s,13.694288,1
2.009670,long_2s,13.388634,0
2.023341,long_2s,12.978985,0
2.037012,long_2s,12.619903,0
2.050684,long_2s,12.304929,0
2.064355,long_2s,12.028429,0
2.078026,long_2s,11.785490,0
2.091697,long_2s,11.571825,0
2.105368,long_2s,11.383697,0
